Student_ID,Age,Gender,Marital_Status,Course_Chosen,Application_Mode,Residence_Location,Parental_Education,Parental_Income_Level,Employment_Status,Semester_Enrolled_Units,Semester_Credited_Units,Semester_Evaluated_Units,Semester_Approved_Units,Semester_Average_Grade,Retention,Unemployment_Rate,Inflation_Rate,Regional_GDP,Year,GPA,Attendance,Assignment_Score,Course_Failures,LMS_Activity,Credit_Load
STUD_3706,27,Other,Widowed,Journalism,Online,Urban,Bachelor,41133,Unemployed,5,2,2,2,3.54,1,5.3,3.5,39929,2022,1.1,73,88.4,2,740,24
STUD_3707,32,Other,Widowed,Agronomy,In-person,Suburban,Master,103285,Employed,5,4,3,2,3.05,1,4.8,3.1,38128,2021,4.54,85,88.5,2,34,16
STUD_3708,30,Other,Married,Management,In-person,Urban,Bachelor,37473,Employed,2,2,2,2,2.09,1,4.5,2.6,32680,2022,2.88,83,67.4,3,658,19
STUD_3709,29,Other,Widowed,Management,In-person,Rural,Master,89222,Unemployed,4,2,3,0,2.51,1,4.8,3.5,29491,2023,4.8,71,62.6,2,14,15
STUD_3710,31,Male,Single,Management,In-person,Urban,Master,83564,Employed,5,5,2,2,3.0,0,4.3,2.1,32355,2023,2.16,78,87.8,2,754,18
STUD_3711,26,Male,Married,Management,In-person,Urban,High School,61207,Unemployed,7,3,6,3,3.75,1,5.2,2.1,23723,2021,4.37,51,80.7,0,649,15
STUD_3712,32,Female,Married,Journalism,In-person,Urban,High School,73794,Unemployed,7,4,4,0,3.03,1,4.0,3.6,31808,2023,2.58,68,83.1,5,686,22
STUD_3713,31,Female,Married,Management,In-person,Rural,PhD,37446,Unemployed,3,3,3,3,2.12,1,4.2,3.4,37145,2023,2.96,84,62.4,4,965,22
STUD_3714,25,Male,Single,Agronomy,Online,Rural,PhD,55655,Unemployed,2,2,2,1,3.07,1,4.6,2.2,32485,2022,1.08,57,92.0,5,779,15
STUD_3715,29,Other,Widowed,Journalism,Online,Suburban,Master,28934,Employed,2,2,2,1,3.19,1,4.3,2.4,22231,2023,3.95,58,53.6,1,18,13
STUD_3716,31,Female,Married,Journalism,Online,Rural,Master,66954,Part-time,2,2,2,1,3.23,0,4.6,3.7,34674,2022,3.25,92,94.8,1,429,19
STUD_3717,29,Male,Married,Journalism,In-person,Suburban,High School,46661,Unemployed,3,3,2,1,2.51,0,4.4,2.7,28951,2022,2.12,58,78.5,0,168,24
STUD_3718,33,Other,Married,Journalism,Online,Rural,PhD,60807,Part-time,4,3,3,3,2.32,1,6.0,2.6,29474,2021,1.15,98,57.8,4,986,24
STUD_3719,20,Male,Married,Management,In-person,Rural,Bachelor,113070,Unemployed,5,4,2,0,1.57,1,4.2,3.6,27251,2022,2.4,52,85.5,0,120,15
STUD_3720,29,Other,Single,Journalism,Online,Rural,Master,133785,Part-time,4,4,4,2,2.36,1,4.2,2.3,24886,2021,4.7,72,94.1,4,845,14
STUD_3721,22,Female,Married,Journalism,In-person,Suburban,High School,125937,Employed,5,5,5,5,2.21,1,4.2,3.6,35168,2021,1.46,72,98.7,0,657,18
STUD_3722,24,Other,Widowed,Engineering,Online,Urban,Bachelor,148843,Part-time,7,4,2,4,2.49,1,4.4,2.3,37910,2021,3.93,99,41.3,1,715,23
STUD_3723,20,Female,Single,Management,In-person,Urban,High School,35511,Employed,7,4,6,4,1.54,1,4.8,3.0,39145,2023,4.76,71,91.7,0,514,20
STUD_3724,26,Female,Married,Management,Online,Suburban,Master,39662,Part-time,2,2,2,0,3.75,1,5.8,3.6,34494,2023,4.66,63,84.3,5,641,13
STUD_3725,30,Female,Single,Journalism,In-person,Urban,Master,84296,Unemployed,5,5,4,2,3.73,1,4.4,2.3,22510,2023,1.89,99,70.9,1,53,21
STUD_3726,20,Female,Single,Journalism,Online,Suburban,Bachelor,41276,Unemployed,3,3,3,2,1.79,1,5.4,2.3,20137,2021,2.75,89,84.8,2,978,15
STUD_3727,20,Other,Married,Management,Online,Suburban,Bachelor,118456,Unemployed,5,4,4,2,2.95,1,4.2,3.5,34624,2023,2.83,82,57.8,3,461,16
STUD_3728,33,Male,Widowed,Journalism,Online,Suburban,Master,133339,Unemployed,7,6,4,2,3.89,1,6.0,3.7,39219,2023,2.06,63,79.2,0,806,13
STUD_3729,20,Other,Married,Engineering,In-person,Suburban,Master,48343,Employed,4,3,4,0,1.44,1,4.2,2.4,21982,2023,3.42,97,73.5,3,822,21
STUD_3730,25,Other,Single,Engineering,Online,Suburban,Master,133849,Unemployed,2,2,2,1,2.03,0,5.3,3.5,25853,2023,1.57,90,97.3,1,639,18
STUD_3731,21,Male,Married,Agronomy,In-person,Urban,High School,33385,Unemployed,7,2,2,0,3.84,1,4.6,3.7,29211,2022,1.14,100,92.4,4,89,12
STUD_3732,21,Other,Single,Journalism,In-person,Urban,Bachelor,128825,Part-time,5,5,5,1,1.83,1,5.8,3.3,31912,2023,2.27,76,86.7,3,548,21
STUD_3733,25,Female,Widowed,Agronomy,Online,Urban,High School,80949,Employed,3,2,3,1,3.56,0,5.1,3.4,33345,2021,3.95,64,75.4,2,370,24
STUD_3734,19,Other,Widowed,Journalism,In-person,Suburban,PhD,57278,Employed,5,5,5,5,2.4,0,4.7,2.3,29952,2022,1.45,91,46.8,5,928,12
STUD_3735,19,Male,Single,Engineering,In-person,Urban,High School,44571,Unemployed,4,4,2,0,2.17,1,5.9,2.7,39290,2022,1.11,72,96.3,1,483,23
STUD_3736,23,Female,Single,Agronomy,In-person,Suburban,Bachelor,109516,Unemployed,5,5,4,2,3.07,1,5.5,2.5,21969,2022,4.74,61,76.9,5,317,12
STUD_3737,28,Male,Single,Management,Online,Suburban,High School,53628,Unemployed,7,6,2,3,3.96,0,5.7,3.1,38319,2023,1.84,91,80.5,2,859,22
STUD_3738,27,Male,Widowed,Engineering,Online,Urban,High School,37902,Unemployed,4,2,4,0,1.82,0,5.4,3.5,29394,2022,1.15,73,64.1,1,26,17
STUD_3739,18,Female,Widowed,Journalism,Online,Suburban,PhD,61304,Unemployed,5,2,2,1,3.12,0,5.8,2.3,22820,2023,2.06,83,83.4,0,422,22
STUD_3740,22,Male,Married,Management,Online,Rural,Master,99917,Part-time,4,3,2,3,3.17,1,5.3,3.3,24283,2021,2.47,56,43.6,4,637,17
STUD_3741,34,Male,Widowed,Journalism,Online,Rural,PhD,20737,Unemployed,3,3,3,2,2.77,0,5.6,3.7,38874,2023,1.47,72,89.3,0,511,16
STUD_3742,28,Male,Married,Management,In-person,Suburban,PhD,145622,Unemployed,6,6,5,0,2.65,1,5.8,3.8,22410,2021,4.95,74,56.9,1,375,19
STUD_3743,28,Female,Widowed,Journalism,Online,Urban,Bachelor,39249,Part-time,2,2,2,0,3.36,1,5.2,2.5,27176,2022,2.32,84,54.4,2,807,22
STUD_3744,18,Other,Single,Agronomy,Online,Suburban,Master,144840,Unemployed,3,3,3,3,3.4,1,4.3,2.3,24502,2023,2.2,88,52.6,3,634,15
STUD_3745,26,Female,Widowed,Agronomy,Online,Urban,PhD,53044,Employed,6,4,2,4,2.49,1,5.2,3.3,30650,2023,2.89,80,68.6,0,402,12
STUD_3746,30,Other,Widowed,Agronomy,In-person,Rural,Bachelor,129782,Employed,2,2,2,1,1.38,1,4.3,3.2,23306,2023,2.43,76,62.9,2,529,22
STUD_3747,24,Male,Married,Engineering,Online,Rural,Master,90047,Employed,3,2,2,2,3.79,1,5.7,2.1,27526,2021,3.74,82,47.8,0,815,13
STUD_3748,32,Other,Single,Agronomy,In-person,Urban,Master,71027,Unemployed,3,2,2,2,2.48,0,4.9,2.6,26321,2023,3.76,86,74.3,4,623,18
STUD_3749,21,Male,Widowed,Management,In-person,Suburban,Master,111123,Unemployed,5,2,2,2,2.27,0,4.4,3.8,28030,2023,3.29,77,53.4,2,437,14
STUD_3750,18,Female,Single,Agronomy,In-person,Suburban,PhD,146555,Employed,4,2,4,0,3.67,1,5.9,2.6,23616,2022,4.89,86,78.5,1,804,14
STUD_3751,28,Other,Widowed,Agronomy,In-person,Suburban,PhD,42161,Employed,6,5,6,1,1.37,1,4.5,3.9,22674,2023,1.45,88,48.9,3,583,22
STUD_3752,34,Female,Single,Management,Online,Suburban,Master,140538,Unemployed,2,2,2,2,1.61,1,5.4,2.3,29758,2021,4.3,52,73.9,2,225,18
STUD_3753,22,Other,Widowed,Agronomy,Online,Urban,PhD,23436,Employed,7,4,4,1,2.06,1,5.6,3.4,24857,2023,2.96,57,64.4,2,260,24
STUD_3754,18,Female,Married,Journalism,In-person,Urban,High School,147238,Unemployed,6,3,5,1,3.32,1,4.9,2.4,26128,2021,4.87,77,50.1,0,97,15
STUD_3755,25,Female,Widowed,Engineering,In-person,Urban,Bachelor,43102,Unemployed,2,2,2,0,1.01,0,4.5,2.5,39947,2021,1.89,84,47.9,3,821,20
STUD_3756,26,Male,Married,Journalism,In-person,Rural,Master,20032,Part-time,3,3,3,1,3.39,0,4.7,2.6,24273,2022,2.04,91,70.6,4,86,24
STUD_3757,26,Male,Single,Journalism,Online,Urban,Bachelor,84350,Part-time,3,3,3,1,1.27,0,4.7,2.5,29997,2021,1.44,76,45.0,3,831,15
STUD_3758,19,Male,Widowed,Management,In-person,Suburban,Master,24075,Unemployed,7,2,7,1,3.88,1,5.7,3.1,32867,2022,2.62,54,86.1,5,69,14
STUD_3759,22,Other,Single,Agronomy,Online,Urban,High School,127289,Employed,7,2,5,1,1.3,1,4.2,3.4,33170,2021,3.41,81,73.8,3,352,16
STUD_3760,19,Male,Widowed,Agronomy,Online,Rural,PhD,77722,Part-time,4,2,2,1,2.0,1,5.5,3.6,39346,2021,2.35,95,89.9,3,599,14
STUD_3761,27,Female,Widowed,Engineering,In-person,Rural,Bachelor,125099,Part-time,5,2,5,2,2.65,1,4.2,2.4,38231,2021,4.84,66,90.9,2,566,14
STUD_3762,26,Male,Widowed,Engineering,In-person,Urban,Master,56118,Employed,4,3,2,2,1.94,1,5.7,2.8,32023,2021,3.14,83,98.8,5,613,18
STUD_3763,19,Other,Widowed,Engineering,Online,Rural,High School,144558,Part-time,7,7,4,4,2.28,1,4.8,2.1,27807,2022,1.51,79,87.9,1,836,14
STUD_3764,31,Female,Married,Journalism,In-person,Suburban,Master,120445,Unemployed,7,6,6,0,1.57,1,5.3,2.6,25216,2021,2.89,71,80.0,4,40,12
STUD_3765,31,Female,Single,Journalism,In-person,Rural,Bachelor,70338,Unemployed,6,6,3,3,1.74,1,5.1,2.5,31966,2021,1.13,100,43.0,3,809,21
STUD_3766,26,Female,Single,Agronomy,In-person,Rural,Master,64751,Employed,4,4,4,2,1.24,1,4.6,2.1,27506,2022,3.84,60,59.8,1,800,24
STUD_3767,26,Male,Married,Agronomy,In-person,Suburban,High School,65639,Employed,4,2,4,1,2.54,1,5.3,3.8,34291,2022,3.7,84,49.3,3,861,22
STUD_3768,19,Male,Single,Engineering,Online,Suburban,Bachelor,78763,Employed,4,2,4,1,1.86,1,5.6,3.4,36517,2023,3.99,62,61.9,2,369,16
STUD_3769,27,Female,Married,Agronomy,In-person,Rural,Master,29866,Part-time,2,2,2,1,2.25,0,4.3,3.9,24290,2021,2.96,77,78.2,3,601,18
STUD_3770,20,Other,Single,Agronomy,In-person,Rural,High School,89695,Unemployed,5,5,5,4,2.46,1,5.1,3.0,33068,2022,1.49,89,47.3,3,935,21
STUD_3771,34,Male,Married,Management,Online,Suburban,Bachelor,134851,Unemployed,6,5,5,4,1.05,1,5.8,3.8,25848,2023,3.11,89,84.4,4,1000,21
STUD_3772,30,Female,Single,Engineering,In-person,Suburban,High School,132317,Employed,4,2,4,2,2.23,0,5.6,3.3,32174,2021,3.36,96,82.7,5,35,19
STUD_3773,34,Female,Widowed,Management,Online,Suburban,PhD,29481,Part-time,5,5,5,4,1.43,1,5.1,2.6,28804,2021,1.98,74,73.3,0,187,16
STUD_3774,25,Female,Married,Journalism,In-person,Rural,Master,38359,Part-time,5,2,5,1,2.55,0,4.5,2.0,37973,2021,1.59,57,41.7,4,16,21
STUD_3775,23,Male,Married,Journalism,Online,Rural,PhD,100699,Employed,6,4,6,4,1.61,1,5.3,2.6,37031,2022,3.19,75,50.0,2,910,17
STUD_3776,26,Male,Married,Engineering,In-person,Urban,Master,37705,Unemployed,6,5,6,4,3.52,1,4.0,2.2,33392,2022,4.6,61,78.6,2,42,17
STUD_3777,25,Male,Married,Engineering,Online,Suburban,Bachelor,97086,Unemployed,4,4,3,4,3.39,0,4.5,4.0,22721,2021,3.19,96,52.2,2,377,14
STUD_3778,19,Male,Married,Management,In-person,Suburban,Master,119551,Part-time,4,4,3,2,1.75,1,5.9,3.9,25775,2023,1.51,59,61.9,1,567,24
STUD_3779,27,Male,Single,Agronomy,Online,Urban,Bachelor,80755,Part-time,7,7,7,6,1.02,1,4.3,3.2,36973,2021,3.94,75,63.8,3,829,12
STUD_3780,26,Female,Married,Agronomy,Online,Suburban,Bachelor,136172,Part-time,2,2,2,2,1.23,0,5.7,2.5,33325,2023,3.62,57,49.6,1,234,23
STUD_3781,25,Female,Single,Engineering,Online,Urban,Bachelor,77181,Employed,5,2,3,0,2.37,1,5.6,3.2,21068,2022,3.55,73,74.4,2,610,23
STUD_3782,22,Female,Married,Engineering,Online,Rural,PhD,52810,Employed,3,2,3,2,2.77,0,5.1,2.2,29178,2021,3.32,76,50.1,5,686,16
STUD_3783,27,Male,Married,Engineering,In-person,Rural,High School,36509,Employed,3,2,2,0,3.17,1,4.1,2.6,35654,2021,2.71,58,68.2,5,294,24
STUD_3784,33,Male,Married,Management,Online,Suburban,PhD,38278,Part-time,2,2,2,1,3.95,1,4.7,3.5,35956,2021,1.65,77,64.2,1,924,16
STUD_3785,27,Male,Single,Management,In-person,Rural,High School,57105,Part-time,2,2,2,0,2.36,0,4.1,3.9,32830,2022,4.95,50,57.2,3,196,18
STUD_3786,24,Female,Single,Management,In-person,Suburban,High School,142464,Unemployed,4,4,4,4,2.59,1,5.9,2.4,37162,2023,2.95,95,96.0,2,870,23
STUD_3787,23,Female,Married,Agronomy,In-person,Rural,PhD,49548,Part-time,3,3,2,0,2.49,1,4.1,2.0,37683,2022,4.63,97,60.3,3,940,16
STUD_3788,33,Female,Married,Journalism,Online,Rural,High School,94343,Unemployed,6,6,6,5,2.5,0,4.4,3.5,22716,2022,1.63,76,67.7,0,86,15
STUD_3789,34,Female,Single,Journalism,In-person,Suburban,High School,92819,Unemployed,7,6,5,3,1.89,1,5.7,2.6,34559,2022,2.61,87,90.8,2,127,22
STUD_3790,32,Other,Widowed,Engineering,Online,Urban,High School,68531,Part-time,2,2,2,0,3.6,1,4.5,2.5,29655,2023,2.17,65,55.4,2,746,12
STUD_3791,34,Other,Married,Journalism,Online,Suburban,High School,119412,Employed,7,4,3,4,3.11,0,5.7,2.1,32917,2023,1.14,55,42.6,4,661,14
STUD_3792,22,Male,Married,Journalism,Online,Urban,High School,28680,Part-time,4,2,4,2,2.37,0,4.0,3.4,28439,2022,1.67,95,56.6,3,53,21
STUD_3793,18,Female,Married,Agronomy,In-person,Rural,Master,118710,Part-time,2,2,2,0,3.82,0,5.7,3.4,35937,2023,1.36,74,50.8,0,394,20
STUD_3794,21,Other,Widowed,Journalism,In-person,Urban,PhD,52120,Employed,4,4,3,2,1.66,0,4.3,3.4,21454,2023,2.65,93,67.3,1,182,23
STUD_3795,27,Male,Widowed,Engineering,Online,Urban,High School,120363,Unemployed,3,3,3,3,1.9,1,4.8,2.7,34682,2023,2.05,98,87.7,2,588,13
STUD_3796,25,Female,Married,Management,In-person,Urban,PhD,59036,Employed,7,2,5,0,2.51,1,5.8,3.5,38902,2022,2.76,71,47.4,4,312,22
STUD_3797,27,Male,Married,Journalism,Online,Rural,High School,72729,Unemployed,4,3,2,1,1.21,0,5.5,2.3,20930,2023,3.83,97,95.7,5,775,18
STUD_3798,22,Male,Single,Journalism,Online,Suburban,PhD,78640,Employed,4,4,4,2,2.93,1,5.7,3.7,20358,2023,1.04,90,50.5,0,493,13
STUD_3799,31,Male,Single,Management,In-person,Urban,PhD,110636,Part-time,7,6,7,6,1.84,0,5.4,2.3,33647,2021,4.06,100,56.7,4,436,18
STUD_3800,27,Female,Widowed,Engineering,Online,Suburban,Master,76335,Unemployed,6,5,6,2,1.07,1,5.8,3.4,26943,2023,4.41,53,77.8,3,234,22
STUD_3801,28,Other,Widowed,Journalism,In-person,Rural,Master,117967,Part-time,3,2,3,0,2.85,0,4.6,3.9,30684,2021,4.13,79,76.9,3,702,22
STUD_3802,20,Female,Married,Management,Online,Urban,Master,120768,Part-time,6,3,2,2,2.45,1,5.0,2.4,25201,2022,4.48,89,98.5,1,154,13
STUD_3803,19,Female,Single,Management,In-person,Rural,PhD,35217,Part-time,5,2,4,0,2.65,0,6.0,2.5,26150,2022,4.78,96,95.2,2,779,17
STUD_3804,30,Female,Widowed,Management,In-person,Urban,PhD,42389,Employed,2,2,2,1,2.72,0,5.8,3.1,25452,2023,3.92,96,91.8,1,789,24
STUD_3805,25,Other,Single,Engineering,Online,Urban,PhD,57445,Part-time,5,2,3,2,2.29,1,4.7,3.1,38700,2021,3.9,75,75.3,4,394,21
STUD_3806,22,Male,Married,Journalism,In-person,Urban,Master,115446,Employed,2,2,2,1,2.94,0,5.9,2.2,24779,2023,4.25,80,98.5,2,787,14
STUD_3807,18,Male,Widowed,Management,Online,Urban,Master,140516,Unemployed,4,3,4,3,1.95,0,5.0,3.3,29367,2023,2.53,70,84.7,1,14,15
STUD_3808,26,Female,Married,Engineering,Online,Urban,Master,25377,Employed,4,2,2,1,2.44,1,4.4,3.8,29375,2023,4.32,91,87.6,0,837,15
STUD_3809,18,Female,Widowed,Journalism,In-person,Suburban,Bachelor,127819,Part-time,4,4,3,3,3.01,1,5.2,3.3,38353,2022,4.32,71,54.0,3,590,16
STUD_3810,23,Male,Married,Agronomy,In-person,Urban,High School,79522,Unemployed,2,2,2,0,2.16,1,4.2,3.1,28640,2023,3.18,53,59.1,5,211,23
STUD_3811,33,Other,Widowed,Engineering,Online,Urban,Bachelor,118985,Unemployed,6,2,6,2,1.49,0,5.8,3.3,32202,2022,3.79,52,76.7,5,799,20
STUD_3812,31,Male,Widowed,Engineering,Online,Rural,High School,43056,Unemployed,7,4,7,4,2.5,1,5.7,3.3,34719,2023,4.18,59,92.1,0,800,18
STUD_3813,27,Male,Widowed,Journalism,In-person,Suburban,PhD,138958,Part-time,5,2,4,0,1.29,0,5.4,3.2,34937,2022,3.16,69,52.2,2,279,12
STUD_3814,34,Other,Single,Engineering,In-person,Urban,Master,22828,Employed,3,2,2,2,2.43,1,4.5,3.1,21666,2023,1.78,83,40.7,0,282,23
STUD_3815,20,Female,Single,Journalism,In-person,Suburban,PhD,106332,Employed,6,5,5,3,2.3,0,5.4,3.6,32275,2023,1.78,94,44.9,5,962,20
STUD_3816,19,Female,Married,Journalism,In-person,Urban,High School,138104,Employed,3,3,2,0,1.7,1,5.0,3.8,36682,2021,2.59,92,98.2,3,186,23
STUD_3817,22,Male,Married,Management,In-person,Urban,High School,94598,Unemployed,3,3,2,3,1.76,0,5.7,3.5,27917,2022,1.78,72,70.4,4,823,22
STUD_3818,26,Male,Married,Journalism,In-person,Rural,High School,81296,Employed,3,3,2,0,3.79,1,4.3,2.6,31846,2023,4.73,61,67.2,1,211,13
STUD_3819,22,Female,Married,Journalism,Online,Urban,PhD,64216,Part-time,6,3,3,3,1.01,1,4.1,3.8,31973,2022,3.58,98,75.5,0,419,22
STUD_3820,19,Male,Widowed,Engineering,Online,Suburban,Bachelor,102447,Part-time,4,2,2,0,1.47,1,4.2,3.6,34949,2022,3.6,93,51.9,4,85,20
STUD_3821,27,Male,Widowed,Engineering,Online,Suburban,Bachelor,32381,Unemployed,5,4,4,0,3.18,1,5.8,2.6,21767,2022,2.78,86,84.5,5,996,17
STUD_3822,18,Other,Single,Agronomy,In-person,Urban,Master,41566,Unemployed,5,4,2,2,2.01,0,5.5,2.2,22126,2021,3.38,84,75.1,0,982,12
STUD_3823,23,Female,Widowed,Management,Online,Suburban,Bachelor,52869,Unemployed,4,3,2,0,2.92,1,5.2,3.0,36746,2023,1.4,88,98.4,4,687,20
STUD_3824,19,Other,Single,Engineering,In-person,Rural,High School,61323,Unemployed,6,2,6,2,1.39,1,4.4,3.4,25553,2021,3.7,76,65.7,1,542,15
STUD_3825,19,Male,Widowed,Engineering,Online,Suburban,Bachelor,97450,Employed,5,4,5,3,2.54,1,5.1,2.8,26988,2021,3.08,52,76.8,4,372,17
STUD_3826,31,Other,Married,Agronomy,In-person,Rural,High School,89139,Unemployed,4,4,3,4,1.46,1,4.4,3.7,37869,2022,4.39,85,65.3,5,623,12
STUD_3827,34,Other,Married,Journalism,Online,Rural,PhD,21566,Employed,5,3,2,0,1.25,1,4.4,3.5,37073,2023,4.44,93,56.6,2,587,22
STUD_3828,33,Female,Single,Engineering,Online,Rural,Bachelor,77810,Unemployed,5,3,3,3,1.93,1,5.9,3.7,21199,2023,2.67,62,53.7,2,93,21
STUD_3829,21,Other,Single,Agronomy,In-person,Suburban,Bachelor,129431,Unemployed,5,5,4,0,3.47,1,4.4,3.3,30518,2021,1.93,62,91.1,0,224,24
STUD_3830,24,Male,Single,Management,Online,Urban,Bachelor,147279,Employed,4,2,4,0,3.89,1,4.1,3.6,35245,2023,4.03,57,43.7,0,537,22
STUD_3831,30,Female,Widowed,Journalism,Online,Urban,High School,115218,Employed,4,2,2,2,3.08,1,4.1,3.6,33121,2023,1.27,83,83.4,1,116,15
STUD_3832,30,Female,Single,Management,In-person,Rural,PhD,111494,Employed,5,2,2,0,1.93,1,5.1,2.8,24927,2023,2.32,84,74.1,4,472,19
STUD_3833,24,Female,Widowed,Agronomy,In-person,Suburban,Master,43698,Unemployed,6,2,4,1,3.89,1,5.3,3.8,29013,2021,3.25,93,70.1,0,118,19
STUD_3834,20,Other,Single,Engineering,Online,Urban,Master,37413,Unemployed,5,5,5,0,3.22,0,5.5,3.3,24558,2023,1.38,79,98.6,2,98,14
STUD_3835,34,Female,Widowed,Agronomy,In-person,Rural,High School,120865,Unemployed,4,4,3,4,1.71,1,5.9,2.3,22157,2021,2.22,55,60.1,3,915,14
STUD_3836,31,Female,Single,Engineering,In-person,Urban,PhD,51744,Employed,3,3,2,3,2.17,1,5.7,2.3,28284,2021,4.53,72,79.6,3,828,23
STUD_3837,24,Other,Single,Journalism,Online,Suburban,Bachelor,62439,Employed,3,3,2,3,3.37,1,4.4,2.5,30242,2023,1.91,54,52.6,3,208,20
STUD_3838,29,Other,Married,Engineering,In-person,Urban,PhD,48152,Employed,6,2,5,2,2.18,1,5.1,2.9,35867,2023,3.68,82,69.6,1,600,16
STUD_3839,18,Other,Single,Engineering,Online,Urban,High School,25754,Part-time,3,3,2,3,3.6,0,4.9,2.6,39367,2021,2.9,58,72.5,3,624,16
STUD_3840,30,Other,Married,Management,Online,Suburban,Master,139114,Unemployed,6,5,2,3,3.39,1,5.0,2.4,34037,2022,2.73,80,80.3,4,399,23
STUD_3841,31,Other,Single,Agronomy,Online,Urban,Master,51814,Unemployed,6,3,4,3,3.31,0,4.1,2.4,33003,2021,3.24,83,51.8,0,810,17
STUD_3842,22,Male,Single,Journalism,Online,Rural,Bachelor,101994,Employed,6,6,6,4,3.56,1,4.7,3.8,24225,2023,3.72,61,66.1,2,65,19
STUD_3843,20,Other,Single,Journalism,In-person,Suburban,High School,66956,Unemployed,5,4,5,1,2.92,1,5.2,2.6,27090,2022,3.45,69,47.9,4,734,14
STUD_3844,28,Male,Widowed,Journalism,In-person,Urban,Master,90919,Employed,5,2,3,2,1.31,1,4.8,3.2,23979,2022,2.36,90,49.2,4,817,16
STUD_3845,27,Male,Widowed,Agronomy,Online,Suburban,PhD,120981,Part-time,5,2,2,2,3.76,1,5.9,3.8,38947,2022,2.22,64,50.0,0,412,20
STUD_3846,32,Female,Widowed,Management,Online,Suburban,Master,87169,Unemployed,5,2,5,1,1.46,0,5.6,2.4,37902,2023,4.87,69,44.1,4,724,18
STUD_3847,27,Other,Married,Engineering,In-person,Urban,Bachelor,130683,Unemployed,6,4,5,4,2.56,1,5.2,2.5,32120,2021,1.55,68,85.9,1,498,16
STUD_3848,33,Other,Married,Journalism,In-person,Urban,Master,42007,Part-time,3,3,2,1,3.34,1,5.4,3.9,28792,2022,4.66,88,50.5,3,467,15
STUD_3849,21,Other,Married,Management,In-person,Suburban,Master,47221,Unemployed,3,3,2,3,1.32,1,5.6,2.2,24747,2021,1.57,76,64.8,2,724,23
STUD_3850,33,Female,Single,Management,Online,Rural,Bachelor,51057,Part-time,4,3,3,0,1.34,0,4.6,3.8,32605,2022,1.23,68,71.5,1,225,12
STUD_3851,24,Female,Widowed,Agronomy,In-person,Urban,High School,39463,Unemployed,3,2,2,2,3.08,1,5.2,2.6,26022,2022,4.77,70,52.8,5,651,22
STUD_3852,21,Male,Single,Journalism,Online,Urban,Master,49630,Employed,4,4,2,4,3.65,1,4.4,2.2,31057,2022,1.28,96,72.9,3,330,22
STUD_3853,28,Male,Single,Agronomy,In-person,Suburban,Master,102195,Part-time,5,3,3,1,2.49,0,5.5,2.3,33054,2022,1.25,67,86.3,1,234,14
STUD_3854,30,Female,Married,Engineering,In-person,Rural,Master,115982,Employed,3,2,3,1,1.54,1,4.4,3.2,29194,2022,4.42,57,86.4,4,82,21
STUD_3855,28,Other,Single,Agronomy,In-person,Suburban,PhD,87996,Part-time,7,6,3,0,1.41,0,4.8,2.1,28539,2021,4.96,67,69.9,1,116,15
STUD_3856,24,Other,Single,Journalism,Online,Rural,High School,121024,Part-time,2,2,2,0,1.94,1,4.7,2.3,32232,2022,1.6,67,72.0,1,514,16
STUD_3857,27,Other,Single,Journalism,Online,Urban,High School,128531,Unemployed,4,2,4,1,1.42,1,4.9,2.6,26562,2021,4.61,70,65.5,2,694,23
STUD_3858,22,Other,Single,Journalism,Online,Suburban,Bachelor,67876,Unemployed,2,2,2,2,1.52,1,4.8,3.8,28645,2023,3.19,98,48.8,3,354,20
STUD_3859,32,Male,Single,Agronomy,Online,Urban,Master,40044,Part-time,5,5,2,3,2.13,1,6.0,3.6,28625,2023,1.27,94,49.8,3,91,20
STUD_3860,30,Other,Single,Engineering,Online,Urban,PhD,49413,Unemployed,6,2,5,1,2.65,1,4.3,3.4,36311,2023,1.24,85,90.1,3,259,14
STUD_3861,18,Female,Widowed,Management,In-person,Rural,High School,99577,Part-time,5,5,4,1,1.15,0,5.6,3.6,37347,2021,4.21,60,53.1,5,191,20
STUD_3862,23,Female,Married,Agronomy,In-person,Urban,PhD,79516,Part-time,4,4,2,2,1.12,0,4.5,2.6,29163,2022,2.99,92,79.5,2,729,20
STUD_3863,26,Female,Single,Journalism,Online,Urban,Master,95471,Part-time,7,5,4,3,1.32,1,4.3,3.8,22727,2023,1.97,96,94.1,2,542,16
STUD_3864,30,Female,Widowed,Management,In-person,Rural,PhD,146364,Unemployed,6,6,5,6,2.25,1,4.8,3.9,34839,2022,4.78,85,96.1,5,393,16
STUD_3865,23,Other,Married,Management,In-person,Rural,PhD,133392,Employed,7,2,3,0,2.97,1,4.8,2.5,34318,2023,2.57,56,41.2,3,114,23
STUD_3866,25,Other,Widowed,Engineering,In-person,Suburban,High School,96975,Part-time,4,3,4,1,1.86,1,4.2,2.4,28934,2022,4.06,82,70.0,2,942,20
STUD_3867,25,Other,Widowed,Management,Online,Suburban,Master,141067,Employed,7,4,4,1,1.02,0,5.5,2.5,21172,2022,4.95,73,95.0,2,1000,13
STUD_3868,30,Other,Married,Engineering,Online,Rural,PhD,144191,Employed,7,3,6,2,3.87,1,4.9,2.6,36933,2023,1.04,70,94.8,5,692,13
